id,choice,L_prob,R_prob,L_effort,R_effort,L_PD,R_PD,L_ED,R_ED,H,L_SV,R_SV,diff_SV,diff_prob,diff_effort,H_dichotomized,diff_ED,diff_PD
"21",0,60,30,15,10,.449329,.246597,.444858,.582748,0,5.996628,4.311118,-1.68551,-30,-5,"Low",.1378902,.202732
"21",1,30,60,15,25,.246597,.449329,.444858,.25924,1,3.291019,3.494525,.2035053,30,10,"High",.1856178,.202732
"21",1,50,70,25,30,.367879,.548812,.25924,.197899,.764205,2.861075,3.258273,.3971982,20,5,"Low",.0613416,.1809322
"21",0,70,50,30,25,.548812,.367879,.197899,.25924,.764205,3.258273,2.861075,-.3971982,-20,-5,"Low",.0613416,.1809322
"21",1,40,30,30,25,.301194,.246597,.197899,.25924,.764205,1.788178,1.917836,.1296575,-10,-5,"Low",.0613416,.0545973
"21",0,70,30,20,10,.548812,.246597,.339596,.582748,0,5.591219,4.311118,-1.280101,-40,-10,"Low",.2431527,.3022147
"21",0,60,40,15,10,.449329,.301194,.444858,.582748,0,5.996628,5.265612,-.7310162,-20,-5,"Low",.1378902,.1481347
"21",1,40,60,20,25,.301194,.449329,.339596,.25924,.764205,3.068526,3.494525,.4259984,20,5,"Low",.0803553,.1481347
"21",1,50,40,30,25,.367879,.301194,.197899,.25924,.991076,2.184086,2.34245,.1583643,-10,-5,"High",.0613416,.0666852
"21",0,70,50,15,10,.548812,.367879,.444858,.582748,0,7.324298,6.431433,-.8928652,-20,-5,"Low",.1378902,.1809322
"21",0,70,50,20,10,.548812,.367879,.339596,.582748,.764205,5.591219,6.431433,.8402143,-20,-10,"Low",.2431527,.1809322
"21",1,40,60,10,15,.301194,.449329,.582748,.444858,0,5.265612,5.996628,.7310162,20,5,"Low",.1378902,.1481347
"21",1,40,60,10,15,.301194,.449329,.582748,.444858,0,5.265612,5.996628,.7310162,20,5,"Low",.1378902,.1481347
"21",0,50,40,15,30,.367879,.301194,.444858,.197899,0,4.909624,1.788178,-3.121446,-10,15,"Low",.2469594,.0666852
"21",0,40,70,15,30,.301194,.548812,.444858,.197899,.503258,4.01966,3.258273,-.7613873,30,15,"Low",.2469594,.2476174
"21",0,60,40,20,25,.449329,.301194,.339596,.25924,0,4.577703,2.34245,-2.235253,-20,5,"Low",.0803553,.1481347
"21",0,70,30,10,30,.548812,.246597,.582748,.197899,0,9.59457,1.464037,-8.130533,-40,20,"Low",.3848495,.3022147
"21",0,30,60,15,25,.246597,.449329,.444858,.25924,1,3.291019,3.494525,.2035053,30,10,"High",.1856178,.202732
"21",1,50,70,10,15,.367879,.548812,.582748,.444858,0,6.431433,7.324298,.8928652,20,5,"Low",.1378902,.1809322
"21",1,50,70,15,20,.367879,.548812,.444858,.339596,.503258,4.909624,5.591219,.6815948,20,5,"Low",.1052625,.1809322
"21",0,30,40,20,30,.246597,.301194,.339596,.197899,.503258,2.512297,1.788178,-.7241184,10,10,"Low",.1416968,.0545973
"21",0,50,70,10,20,.367879,.548812,.582748,.339596,.764205,6.431433,5.591219,-.8402143,20,10,"Low",.2431527,.1809322
"21",1,40,60,25,20,.301194,.449329,.25924,.339596,0,2.34245,4.577703,2.235253,20,-5,"Low",.0803553,.1481347
"21",1,50,30,20,10,.367879,.246597,.339596,.582748,.918296,3.747906,4.311118,.5632117,-20,-10,"High",.2431527,.1212825
"21",1,30,60,20,15,.246597,.449329,.339596,.444858,0,2.512297,5.996628,3.484332,30,-5,"Low",.1052625,.202732
"21",1,30,70,30,10,.246597,.548812,.197899,.582748,0,1.464037,9.59457,8.130533,40,-20,"Low",.3848495,.3022147
"21",0,30,40,20,30,.246597,.301194,.339596,.197899,.503258,2.512297,1.788178,-.7241184,10,10,"Low",.1416968,.0545973
"21",1,40,30,30,10,.301194,.246597,.197899,.582748,0,1.788178,4.311118,2.52294,-10,-20,"Low",.3848495,.0545973
"21",1,70,50,20,10,.548812,.367879,.339596,.582748,.764205,5.591219,6.431433,.8402143,-20,-10,"Low",.2431527,.1809322
"21",1,50,70,15,20,.367879,.548812,.444858,.339596,.503258,4.909624,5.591219,.6815948,20,5,"Low",.1052625,.1809322
"21",0,30,40,25,30,.246597,.301194,.25924,.197899,.764205,1.917836,1.788178,-.1296575,10,5,"Low",.0613416,.0545973
"21",1,30,60,20,15,.246597,.449329,.339596,.444858,0,2.512297,5.996628,3.484332,30,-5,"Low",.1052625,.202732
"21",0,70,30,20,10,.548812,.246597,.339596,.582748,0,5.591219,4.311118,-1.280101,-40,-10,"Low",.2431527,.3022147
"21",0,70,50,30,25,.548812,.367879,.197899,.25924,.764205,3.258273,2.861075,-.3971982,-20,-5,"Low",.0613416,.1809322
"21",0,50,40,15,30,.367879,.301194,.444858,.197899,0,4.909624,1.788178,-3.121446,-10,15,"Low",.2469594,.0666852
"21",1,70,40,30,15,.548812,.301194,.197899,.444858,.503258,3.258273,4.01966,.7613873,-30,-15,"Low",.2469594,.2476174
"21",0,50,70,10,20,.367879,.548812,.582748,.339596,.764205,6.431433,5.591219,-.8402143,20,10,"Low",.2431527,.1809322
"21",0,50,70,15,20,.367879,.548812,.444858,.339596,.503258,4.909624,5.591219,.6815948,20,5,"Low",.1052625,.1809322
"21",1,40,60,10,15,.301194,.449329,.582748,.444858,0,5.265612,5.996628,.7310162,20,5,"Low",.1378902,.1481347
"21",1,30,50,10,20,.246597,.367879,.582748,.339596,.918296,4.311118,3.747906,-.5632117,20,10,"High",.2431527,.1212825
"21",1,40,70,15,30,.301194,.548812,.444858,.197899,.503258,4.01966,3.258273,-.7613873,30,15,"Low",.2469594,.2476174
"21",1,30,70,30,10,.246597,.548812,.197899,.582748,0,1.464037,9.59457,8.130533,40,-20,"Low",.3848495,.3022147
"21",1,40,60,20,25,.301194,.449329,.339596,.25924,.764205,3.068526,3.494525,.4259984,20,5,"Low",.0803553,.1481347
"21",1,40,50,30,15,.301194,.367879,.197899,.444858,0,1.788178,4.909624,3.121446,10,-15,"Low",.2469594,.0666852
"21",1,30,60,10,15,.246597,.449329,.582748,.444858,0,4.311118,5.996628,1.68551,30,5,"Low",.1378902,.202732
"21",0,70,50,15,10,.548812,.367879,.444858,.582748,0,7.324298,6.431433,-.8928652,-20,-5,"Low",.1378902,.1809322
"21",1,50,70,10,15,.367879,.548812,.582748,.444858,0,6.431433,7.324298,.8928652,20,5,"Low",.1378902,.1809322
"21",0,40,30,10,10,.301194,.246597,.582748,.582748,.503258,5.265612,4.311118,-.954494,-10,0,"Low",0,.0545973
"21",0,70,50,20,10,.548812,.367879,.339596,.582748,.764205,5.591219,6.431433,.8402143,-20,-10,"Low",.2431527,.1809322
"21",0,40,50,25,30,.301194,.367879,.25924,.197899,.991076,2.34245,2.184086,-.1583643,10,5,"High",.0613416,.0666852
"21",0,30,60,15,25,.246597,.449329,.444858,.25924,1,3.291019,3.494525,.2035053,30,10,"High",.1856178,.202732
"21",1,30,70,10,20,.246597,.548812,.582748,.339596,0,4.311118,5.591219,1.280101,40,10,"Low",.2431527,.3022147
"21",1,30,40,10,10,.246597,.301194,.582748,.582748,.503258,4.311118,5.265612,.954494,10,0,"Low",0,.0545973
"21",0,60,30,15,20,.449329,.246597,.444858,.339596,0,5.996628,2.512297,-3.484332,-30,5,"Low",.1052625,.202732
"21",1,30,70,10,20,.246597,.548812,.582748,.339596,0,4.311118,5.591219,1.280101,40,10,"Low",.2431527,.3022147
"21",0,30,50,10,20,.246597,.367879,.582748,.339596,.918296,4.311118,3.747906,-.5632117,20,10,"High",.2431527,.1212825
"21",1,40,60,20,25,.301194,.449329,.339596,.25924,.764205,3.068526,3.494525,.4259984,20,5,"Low",.0803553,.1481347
"21",1,30,40,10,10,.246597,.301194,.582748,.582748,.503258,4.311118,5.265612,.954494,10,0,"Low",0,.0545973
"21",0,60,30,15,10,.449329,.246597,.444858,.582748,0,5.996628,4.311118,-1.68551,-30,-5,"Low",.1378902,.202732
"21",1,40,30,30,20,.301194,.246597,.197899,.339596,.503258,1.788178,2.512297,.7241184,-10,-10,"Low",.1416968,.0545973
"21",0,30,40,25,30,.246597,.301194,.25924,.197899,.764205,1.917836,1.788178,-.1296575,10,5,"Low",.0613416,.0545973
"21",0,60,40,15,10,.449329,.301194,.444858,.582748,0,5.996628,5.265612,-.7310162,-20,-5,"Low",.1378902,.1481347
"21",0,40,60,20,25,.301194,.449329,.339596,.25924,.764205,3.068526,3.494525,.4259984,20,5,"Low",.0803553,.1481347
"21",0,60,30,15,20,.449329,.246597,.444858,.339596,0,5.996628,2.512297,-3.484332,-30,5,"Low",.1052625,.202732
"21",0,60,40,20,25,.449329,.301194,.339596,.25924,0,4.577703,2.34245,-2.235253,-20,5,"Low",.0803553,.1481347
"21",0,70,50,20,15,.548812,.367879,.339596,.444858,.503258,5.591219,4.909624,-.6815948,-20,-5,"Low",.1052625,.1809322
"21",1,40,30,30,10,.301194,.246597,.197899,.582748,0,1.788178,4.311118,2.52294,-10,-20,"Low",.3848495,.0545973
"21",1,40,60,25,20,.301194,.449329,.25924,.339596,0,2.34245,4.577703,2.235253,20,-5,"Low",.0803553,.1481347
"21",1,50,30,20,10,.367879,.246597,.339596,.582748,.918296,3.747906,4.311118,.5632117,-20,-10,"High",.2431527,.1212825
"21",1,40,30,30,25,.301194,.246597,.197899,.25924,.764205,1.788178,1.917836,.1296575,-10,-5,"Low",.0613416,.0545973
"21",0,70,50,30,25,.548812,.367879,.197899,.25924,.764205,3.258273,2.861075,-.3971982,-20,-5,"Low",.0613416,.1809322
"21",0,40,30,30,25,.301194,.246597,.197899,.25924,.764205,1.788178,1.917836,.1296575,-10,-5,"Low",.0613416,.0545973
"21",1,30,70,30,10,.246597,.548812,.197899,.582748,0,1.464037,9.59457,8.130533,40,-20,"Low",.3848495,.3022147
"21",0,30,40,20,30,.246597,.301194,.339596,.197899,.503258,2.512297,1.788178,-.7241184,10,10,"Low",.1416968,.0545973
"21",0,30,40,20,30,.246597,.301194,.339596,.197899,.503258,2.512297,1.788178,-.7241184,10,10,"Low",.1416968,.0545973
"21",1,40,50,30,15,.301194,.367879,.197899,.444858,0,1.788178,4.909624,3.121446,10,-15,"Low",.2469594,.0666852
"21",1,40,60,25,20,.301194,.449329,.25924,.339596,0,2.34245,4.577703,2.235253,20,-5,"Low",.0803553,.1481347
"21",0,40,50,25,30,.301194,.367879,.25924,.197899,.991076,2.34245,2.184086,-.1583643,10,5,"High",.0613416,.0666852
"21",0,50,40,15,30,.367879,.301194,.444858,.197899,0,4.909624,1.788178,-3.121446,-10,15,"Low",.2469594,.0666852
"21",0,30,40,10,30,.246597,.301194,.582748,.197899,0,4.311118,1.788178,-2.52294,10,20,"Low",.3848495,.0545973
"21",0,30,60,15,25,.246597,.449329,.444858,.25924,1,3.291019,3.494525,.2035053,30,10,"High",.1856178,.202732
"21",0,40,70,15,30,.301194,.548812,.444858,.197899,.503258,4.01966,3.258273,-.7613873,30,15,"Low",.2469594,.2476174
"21",0,60,30,15,10,.449329,.246597,.444858,.582748,0,5.996628,4.311118,-1.68551,-30,-5,"Low",.1378902,.202732
"21",0,60,40,15,10,.449329,.301194,.444858,.582748,0,5.996628,5.265612,-.7310162,-20,-5,"Low",.1378902,.1481347
"21",0,70,30,10,30,.548812,.246597,.582748,.197899,0,9.59457,1.464037,-8.130533,-40,20,"Low",.3848495,.3022147
"21",1,50,70,10,15,.367879,.548812,.582748,.444858,0,6.431433,7.324298,.8928652,20,5,"Low",.1378902,.1809322
"21",0,40,50,25,30,.301194,.367879,.25924,.197899,.991076,2.34245,2.184086,-.1583643,10,5,"High",.0613416,.0666852
"21",0,60,30,15,20,.449329,.246597,.444858,.339596,0,5.996628,2.512297,-3.484332,-30,5,"Low",.1052625,.202732
"21",1,60,30,25,15,.449329,.246597,.25924,.444858,1,3.494525,3.291019,-.2035053,-30,-10,"High",.1856178,.202732
"21",0,50,70,25,30,.367879,.548812,.25924,.197899,.764205,2.861075,3.258273,.3971982,20,5,"Low",.0613416,.1809322
"21",0,50,70,25,30,.367879,.548812,.25924,.197899,.764205,2.861075,3.258273,.3971982,20,5,"Low",.0613416,.1809322
"21",1,30,70,10,20,.246597,.548812,.582748,.339596,0,4.311118,5.591219,1.280101,40,10,"Low",.2431527,.3022147
"21",1,50,70,15,20,.367879,.548812,.444858,.339596,.503258,4.909624,5.591219,.6815948,20,5,"Low",.1052625,.1809322
"21",1,70,50,20,10,.548812,.367879,.339596,.582748,.764205,5.591219,6.431433,.8402143,-20,-10,"Low",.2431527,.1809322
"21",1,40,30,30,10,.301194,.246597,.197899,.582748,0,1.788178,4.311118,2.52294,-10,-20,"Low",.3848495,.0545973
"22",,30,40,10,30,.246597,.301194,.649351,.381679,.985228,4.803837,3.448789,-1.355048,10,20,"High",.2676713,.0545973
"22",0,70,30,10,30,.548812,.246597,.649351,.381679,0,10.69114,2.823629,-7.867506,-40,20,"Low",.2676713,.3022147
"22",0,70,30,20,10,.548812,.246597,.480769,.649351,0,7.915552,4.803837,-3.111715,-40,-10,"Low",.1685814,.3022147
"22",0,60,40,20,25,.449329,.301194,.480769,.425532,.503258,6.480706,3.845033,-2.635673,-20,5,"Low",.0552373,.1481347
"22",,30,40,25,30,.246597,.301194,.425532,.381679,0,3.148046,3.448789,.3007421,10,5,"Low",.0438525,.0545973
"22",0,50,40,30,25,.367879,.301194,.381679,.425532,.503258,4.21236,3.845033,-.3673272,-10,-5,"Low",.0438525,.0666852
"22",0,50,40,15,30,.367879,.301194,.552486,.381679,0,6.097449,3.448789,-2.648661,-10,15,"Low",.1708068,.0666852
"22",,40,30,30,25,.301194,.246597,.381679,.425532,0,3.448789,3.148046,-.3007421,-10,-5,"Low",.0438525,.0545973
"22",0,70,50,30,25,.548812,.367879,.381679,.425532,0,6.284102,4.696333,-1.587769,-20,-5,"Low",.0438525,.1809322
"22",0,40,30,10,10,.301194,.246597,.649351,.649351,0,5.86742,4.803837,-1.063583,-10,0,"Low",0,.0545973
"22",0,60,40,20,25,.449329,.301194,.480769,.425532,.503258,6.480706,3.845033,-2.635673,-20,5,"Low",.0552373,.1481347
"22",0,30,50,10,20,.246597,.367879,.649351,.480769,.503258,4.803837,5.305954,.5021167,20,10,"Low",.1685814,.1212825
"22",0,70,50,20,15,.548812,.367879,.480769,.552486,.503258,7.915552,6.097449,-1.818103,-20,-5,"Low",.071717,.1809322
"22",1,70,40,30,15,.548812,.301194,.381679,.552486,.954434,6.284102,4.992169,-1.291933,-30,-15,"High",.1708068,.2476174
"22",1,40,50,30,15,.301194,.367879,.381679,.552486,0,3.448789,6.097449,2.648661,10,-15,"Low",.1708068,.0666852
"22",0,60,40,15,10,.449329,.301194,.552486,.649351,0,7.447441,5.86742,-1.580021,-20,-5,"Low",.0968645,.1481347
"22",1,40,60,20,25,.301194,.449329,.480769,.425532,0,4.344147,5.736115,1.391967,20,5,"Low",.0552373,.1481347
"22",1,30,70,30,10,.246597,.548812,.381679,.649351,0,2.823629,10.69114,7.867506,40,-20,"Low",.2676713,.3022147
"22",0,60,30,15,10,.449329,.246597,.552486,.649351,0,7.447441,4.803837,-2.643604,-30,-5,"Low",.0968645,.202732
"22",1,30,60,10,15,.246597,.449329,.649351,.552486,0,4.803837,7.447441,2.643604,30,5,"Low",.0968645,.202732
"22",1,40,60,20,25,.301194,.449329,.480769,.425532,0,4.344147,5.736115,1.391967,20,5,"Low",.0552373,.1481347
"22",0,60,40,25,20,.449329,.301194,.425532,.480769,0,5.736115,4.344147,-1.391967,-20,-5,"Low",.0552373,.1481347
"22",1,30,40,10,10,.246597,.301194,.649351,.649351,0,4.803837,5.86742,1.063583,10,0,"Low",0,.0545973
"22",0,40,30,30,20,.301194,.246597,.381679,.480769,0,3.448789,3.556687,.1078982,-10,-10,"Low",.0990898,.0545973
"22",0,70,30,20,10,.548812,.246597,.480769,.649351,0,7.915552,4.803837,-3.111715,-40,-10,"Low",.1685814,.3022147
"22",1,50,70,25,30,.367879,.548812,.425532,.381679,0,4.696333,6.284102,1.587769,20,5,"Low",.0438525,.1809322
"22",1,30,70,10,20,.246597,.548812,.649351,.480769,0,4.803837,7.915552,3.111715,40,10,"Low",.1685814,.3022147
"22",1,60,40,20,25,.449329,.301194,.480769,.425532,.503258,6.480706,3.845033,-2.635673,-20,5,"Low",.0552373,.1481347
"22",1,50,70,10,15,.367879,.548812,.649351,.552486,0,7.166483,9.096325,1.929842,20,5,"Low",.0968645,.1809322
"22",0,40,30,30,20,.301194,.246597,.381679,.480769,0,3.448789,3.556687,.1078982,-10,-10,"Low",.0990898,.0545973
"22",1,50,70,10,20,.367879,.548812,.649351,.480769,0,7.166483,7.915552,.7490692,20,10,"Low",.1685814,.1809322
"22",,30,40,10,30,.246597,.301194,.649351,.381679,.985228,4.803837,3.448789,-1.355048,10,20,"High",.2676713,.0545973
"22",1,30,50,10,20,.246597,.367879,.649351,.480769,.503258,4.803837,5.305954,.5021167,20,10,"Low",.1685814,.1212825
"22",0,70,50,20,15,.548812,.367879,.480769,.552486,.503258,7.915552,6.097449,-1.818103,-20,-5,"Low",.071717,.1809322
"22",0,70,50,30,25,.548812,.367879,.381679,.425532,0,6.284102,4.696333,-1.587769,-20,-5,"Low",.0438525,.1809322
"22",1,40,50,25,30,.301194,.367879,.425532,.381679,.503258,3.845033,4.21236,.3673272,10,5,"Low",.0438525,.0666852
"22",0,40,70,15,30,.301194,.548812,.552486,.381679,.954434,4.992169,6.284102,1.291933,30,15,"High",.1708068,.2476174
"22",0,70,50,15,10,.548812,.367879,.552486,.649351,0,9.096325,7.166483,-1.929842,-20,-5,"Low",.0968645,.1809322
"22",,50,70,10,20,.367879,.548812,.649351,.480769,0,7.166483,7.915552,.7490692,20,10,"Low",.1685814,.1809322
"22",0,70,30,10,30,.548812,.246597,.649351,.381679,0,10.69114,2.823629,-7.867506,-40,20,"Low",.2676713,.3022147
"22",0,50,70,15,20,.367879,.548812,.552486,.480769,.503258,6.097449,7.915552,1.818103,20,5,"Low",.071717,.1809322
"22",1,50,70,10,20,.367879,.548812,.649351,.480769,0,7.166483,7.915552,.7490692,20,10,"Low",.1685814,.1809322
"22",1,30,40,20,30,.246597,.301194,.480769,.381679,0,3.556687,3.448789,-.1078982,10,10,"Low",.0990898,.0545973
"22",1,30,60,20,15,.246597,.449329,.480769,.552486,0,3.556687,7.447441,3.890754,30,-5,"Low",.071717,.202732
"22",1,40,50,30,15,.301194,.367879,.381679,.552486,0,3.448789,6.097449,2.648661,10,-15,"Low",.1708068,.0666852
"22",0,60,30,25,15,.449329,.246597,.425532,.552486,0,5.736115,4.087243,-1.648872,-30,-10,"Low",.1269543,.202732
"22",0,40,30,10,10,.301194,.246597,.649351,.649351,0,5.86742,4.803837,-1.063583,-10,0,"Low",0,.0545973
"22",0,50,40,30,25,.367879,.301194,.381679,.425532,.503258,4.21236,3.845033,-.3673272,-10,-5,"Low",.0438525,.0666852
"22",0,60,30,25,15,.449329,.246597,.425532,.552486,0,5.736115,4.087243,-1.648872,-30,-10,"Low",.1269543,.202732
"22",1,30,60,10,15,.246597,.449329,.649351,.552486,0,4.803837,7.447441,2.643604,30,5,"Low",.0968645,.202732
"22",0,60,40,15,10,.449329,.301194,.552486,.649351,0,7.447441,5.86742,-1.580021,-20,-5,"Low",.0968645,.1481347
"22",1,30,50,10,20,.246597,.367879,.649351,.480769,.503258,4.803837,5.305954,.5021167,20,10,"Low",.1685814,.1212825
"22",0,60,30,25,15,.449329,.246597,.425532,.552486,0,5.736115,4.087243,-1.648872,-30,-10,"Low",.1269543,.202732
"22",0,60,30,15,20,.449329,.246597,.552486,.480769,0,7.447441,3.556687,-3.890754,-30,5,"Low",.071717,.202732
"22",1,50,70,10,15,.367879,.548812,.649351,.552486,0,7.166483,9.096325,1.929842,20,5,"Low",.0968645,.1809322
"22",0,40,30,30,25,.301194,.246597,.381679,.425532,0,3.448789,3.148046,-.3007421,-10,-5,"Low",.0438525,.0545973
"22",0,70,40,30,15,.548812,.301194,.381679,.552486,.954434,6.284102,4.992169,-1.291933,-30,-15,"High",.1708068,.2476174
"22",1,30,60,20,15,.246597,.449329,.480769,.552486,0,3.556687,7.447441,3.890754,30,-5,"Low",.071717,.202732
"22",1,40,60,10,15,.301194,.449329,.649351,.552486,0,5.86742,7.447441,1.580021,20,5,"Low",.0968645,.1481347
"22",1,40,30,30,10,.301194,.246597,.381679,.649351,.985228,3.448789,4.803837,1.355048,-10,-20,"High",.2676713,.0545973
"22",1,30,70,10,20,.246597,.548812,.649351,.480769,0,4.803837,7.915552,3.111715,40,10,"Low",.1685814,.3022147
"22",0,40,30,30,25,.301194,.246597,.381679,.425532,0,3.448789,3.148046,-.3007421,-10,-5,"Low",.0438525,.0545973
"22",,70,40,30,15,.548812,.301194,.381679,.552486,.954434,6.284102,4.992169,-1.291933,-30,-15,"High",.1708068,.2476174
"22",0,60,30,15,20,.449329,.246597,.552486,.480769,0,7.447441,3.556687,-3.890754,-30,5,"Low",.071717,.202732
"22",0,70,50,20,15,.548812,.367879,.480769,.552486,.503258,7.915552,6.097449,-1.818103,-20,-5,"Low",.071717,.1809322
"22",0,40,30,30,25,.301194,.246597,.381679,.425532,0,3.448789,3.148046,-.3007421,-10,-5,"Low",.0438525,.0545973
"22",1,50,70,10,15,.367879,.548812,.649351,.552486,0,7.166483,9.096325,1.929842,20,5,"Low",.0968645,.1809322
"22",0,70,30,20,10,.548812,.246597,.480769,.649351,0,7.915552,4.803837,-3.111715,-40,-10,"Low",.1685814,.3022147
"22",1,40,60,25,20,.301194,.449329,.425532,.480769,.503258,3.845033,6.480706,2.635673,20,-5,"Low",.0552373,.1481347
"22",0,40,30,10,10,.301194,.246597,.649351,.649351,0,5.86742,4.803837,-1.063583,-10,0,"Low",0,.0545973
"22",0,60,40,15,10,.449329,.301194,.552486,.649351,0,7.447441,5.86742,-1.580021,-20,-5,"Low",.0968645,.1481347
"22",1,40,70,15,30,.301194,.548812,.552486,.381679,.954434,4.992169,6.284102,1.291933,30,15,"High",.1708068,.2476174
"22",0,60,30,15,10,.449329,.246597,.552486,.649351,0,7.447441,4.803837,-2.643604,-30,-5,"Low",.0968645,.202732
"22",0,70,50,20,15,.548812,.367879,.480769,.552486,.503258,7.915552,6.097449,-1.818103,-20,-5,"Low",.071717,.1809322
"22",1,30,70,10,20,.246597,.548812,.649351,.480769,0,4.803837,7.915552,3.111715,40,10,"Low",.1685814,.3022147
"22",0,50,40,30,25,.367879,.301194,.381679,.425532,.503258,4.21236,3.845033,-.3673272,-10,-5,"Low",.0438525,.0666852
"22",1,50,70,15,20,.367879,.548812,.552486,.480769,.503258,6.097449,7.915552,1.818103,20,5,"Low",.071717,.1809322
"22",0,60,40,25,20,.449329,.301194,.425532,.480769,0,5.736115,4.344147,-1.391967,-20,-5,"Low",.0552373,.1481347
"22",0,60,30,15,20,.449329,.246597,.552486,.480769,0,7.447441,3.556687,-3.890754,-30,5,"Low",.071717,.202732
"22",1,50,70,10,20,.367879,.548812,.649351,.480769,0,7.166483,7.915552,.7490692,20,10,"Low",.1685814,.1809322
"22",1,40,60,25,20,.301194,.449329,.425532,.480769,.503258,3.845033,6.480706,2.635673,20,-5,"Low",.0552373,.1481347
"22",1,30,70,30,10,.246597,.548812,.381679,.649351,0,2.823629,10.69114,7.867506,40,-20,"Low",.2676713,.3022147
"22",0,60,40,20,25,.449329,.301194,.480769,.425532,.503258,6.480706,3.845033,-2.635673,-20,5,"Low",.0552373,.1481347
"22",1,50,70,10,15,.367879,.548812,.649351,.552486,0,7.166483,9.096325,1.929842,20,5,"Low",.0968645,.1809322
"22",1,50,70,25,30,.367879,.548812,.425532,.381679,0,4.696333,6.284102,1.587769,20,5,"Low",.0438525,.1809322
"22",0,40,30,30,20,.301194,.246597,.381679,.480769,0,3.448789,3.556687,.1078982,-10,-10,"Low",.0990898,.0545973
"22",1,30,50,10,20,.246597,.367879,.649351,.480769,.503258,4.803837,5.305954,.5021167,20,10,"Low",.1685814,.1212825
"22",1,30,40,20,30,.246597,.301194,.480769,.381679,0,3.556687,3.448789,-.1078982,10,10,"Low",.0990898,.0545973
"22",0,70,40,30,15,.548812,.301194,.381679,.552486,.954434,6.284102,4.992169,-1.291933,-30,-15,"High",.1708068,.2476174
"22",0,60,30,15,10,.449329,.246597,.552486,.649351,0,7.447441,4.803837,-2.643604,-30,-5,"Low",.0968645,.202732
"22",0,70,30,10,30,.548812,.246597,.649351,.381679,0,10.69114,2.823629,-7.867506,-40,20,"Low",.2676713,.3022147
"22",0,60,40,15,10,.449329,.301194,.552486,.649351,0,7.447441,5.86742,-1.580021,-20,-5,"Low",.0968645,.1481347
"22",0,50,30,20,10,.367879,.246597,.480769,.649351,.503258,5.305954,4.803837,-.5021167,-20,-10,"Low",.1685814,.1212825
"22",0,40,30,30,10,.301194,.246597,.381679,.649351,.985228,3.448789,4.803837,1.355048,-10,-20,"High",.2676713,.0545973
"22",0,70,50,15,10,.548812,.367879,.552486,.649351,0,9.096325,7.166483,-1.929842,-20,-5,"Low",.0968645,.1809322
"22",0,60,30,25,15,.449329,.246597,.425532,.552486,0,5.736115,4.087243,-1.648872,-30,-10,"Low",.1269543,.202732
"22",1,40,30,30,10,.301194,.246597,.381679,.649351,.985228,3.448789,4.803837,1.355048,-10,-20,"High",.2676713,.0545973
"22",1,50,70,10,20,.367879,.548812,.649351,.480769,0,7.166483,7.915552,.7490692,20,10,"Low",.1685814,.1809322
"22",0,50,40,15,30,.367879,.301194,.552486,.381679,0,6.097449,3.448789,-2.648661,-10,15,"Low",.1708068,.0666852
"22",1,30,50,10,20,.246597,.367879,.649351,.480769,.503258,4.803837,5.305954,.5021167,20,10,"Low",.1685814,.1212825
"22",1,40,50,25,30,.301194,.367879,.425532,.381679,.503258,3.845033,4.21236,.3673272,10,5,"Low",.0438525,.0666852
"22",0,40,30,10,10,.301194,.246597,.649351,.649351,0,5.86742,4.803837,-1.063583,-10,0,"Low",0,.0545973
"22",0,50,40,15,30,.367879,.301194,.552486,.381679,0,6.097449,3.448789,-2.648661,-10,15,"Low",.1708068,.0666852
"22",0,30,40,10,30,.246597,.301194,.649351,.381679,.985228,4.803837,3.448789,-1.355048,10,20,"High",.2676713,.0545973
"22",1,30,60,20,15,.246597,.449329,.480769,.552486,0,3.556687,7.447441,3.890754,30,-5,"Low",.071717,.202732
"22",1,50,70,25,30,.367879,.548812,.425532,.381679,0,4.696333,6.284102,1.587769,20,5,"Low",.0438525,.1809322
"22",1,40,50,30,15,.301194,.367879,.381679,.552486,0,3.448789,6.097449,2.648661,10,-15,"Low",.1708068,.0666852
"22",0,60,30,25,15,.449329,.246597,.425532,.552486,0,5.736115,4.087243,-1.648872,-30,-10,"Low",.1269543,.202732
"22",0,60,40,15,10,.449329,.301194,.552486,.649351,0,7.447441,5.86742,-1.580021,-20,-5,"Low",.0968645,.1481347
"22",0,40,30,30,25,.301194,.246597,.381679,.425532,0,3.448789,3.148046,-.3007421,-10,-5,"Low",.0438525,.0545973
"22",1,40,60,20,25,.301194,.449329,.480769,.425532,0,4.344147,5.736115,1.391967,20,5,"Low",.0552373,.1481347
"22",1,30,40,10,10,.246597,.301194,.649351,.649351,0,4.803837,5.86742,1.063583,10,0,"Low",0,.0545973
"22",1,40,60,20,25,.301194,.449329,.480769,.425532,0,4.344147,5.736115,1.391967,20,5,"Low",.0552373,.1481347
"22",1,50,40,30,25,.367879,.301194,.381679,.425532,.503258,4.21236,3.845033,-.3673272,-10,-5,"Low",.0438525,.0666852
"22",1,30,60,10,15,.246597,.449329,.649351,.552486,0,4.803837,7.447441,2.643604,30,5,"Low",.0968645,.202732
"22",0,70,50,20,10,.548812,.367879,.480769,.649351,0,7.915552,7.166483,-.7490692,-20,-10,"Low",.1685814,.1809322
